track_id,is_dev,target_id,method_id,metric_id,score
63,0,4,0,0,8.56573180551
64,0,0,0,0,6.6432055511
64,0,1,0,0,17.1322515624
64,0,2,0,0,12.9006607243
64,0,3,0,0,2.75475458851
64,0,4,0,0,9.91498614686
65,0,0,0,0,3.30544450205
65,0,1,0,0,19.8472388776
65,0,2,0,0,8.78135535153
65,0,3,0,0,1.64723152616
65,0,4,0,0,8.50554844838
66,0,0,0,0,5.61399218265
66,0,1,0,0,8.89533217604
66,0,2,0,0,9.76863312069
66,0,3,0,0,0.566193764462
66,0,4,0,0,8.94597301474
67,0,0,0,0,5.67163615041
67,0,1,0,0,8.25031466961
67,0,2,0,0,6.77935293443
67,0,3,0,0,3.8150261983
67,0,4,0,0,6.43734718226
68,0,0,0,0,4.4394946302
68,0,1,0,0,11.2441176488
68,0,2,0,0,5.93866039947
68,0,3,0,0,3.01211312197
68,0,4,0,0,0.418387575073
69,0,0,0,0,5.44532755332
69,0,1,0,0,9.33667036404
69,0,2,0,0,7.58740862927
69,0,3,0,0,4.13635219836
69,0,4,0,0,10.8879913504
70,0,0,0,0,5.59699673267
70,0,1,0,0,9.94659557639
70,0,2,0,0,7.53747145009
70,0,3,0,0,2.09024860004
70,0,4,0,0,9.86840113471
71,0,0,0,0,8.80384231386
71,0,1,0,0,8.08089011108
71,0,2,0,0,5.65683420504
71,0,3,0,0,5.61972340636
71,0,4,0,0,9.79560186629
72,0,0,0,0,5.46350456275
72,0,1,0,0,11.7746903005
72,0,2,0,0,9.25308118498
72,0,3,0,0,2.87037719419
72,0,4,0,0,7.69625364861
73,0,0,0,0,4.77530729745
73,0,1,0,0,11.4507843624
73,0,2,0,0,8.01039094648
73,0,3,0,0,3.62240079416
73,0,4,0,0,3.52959499445
74,0,0,0,0,6.11458757346
74,0,1,0,0,8.38752524165
74,0,2,0,0,9.07808404212
74,0,3,0,0,3.85263252642
74,0,4,0,0,3.94078589549
75,0,0,0,0,6.3973740322
75,0,1,0,0,10.0719275232
75,0,2,0,0,9.13467615894
75,0,3,0,0,2.48798405327
75,0,4,0,0,7.66456794091
76,0,0,0,0,1.83231078865
76,0,1,0,0,13.2616779349
76,0,2,0,0,1.88745353312
76,0,3,0,0,1.13457881828
76,0,4,0,0,6.83631085672
77,0,0,0,0,6.50174993268
77,0,1,0,0,13.5171947695
77,0,2,0,0,5.43871819888
77,0,3,0,0,3.53569241018
77,0,4,0,0,8.93384681147
78,0,0,0,0,6.88324807875
78,0,1,0,0,15.3937692114
78,0,2,0,0,11.3210478359
78,0,3,0,0,4.49290731641
78,0,4,0,0,11.3961162428
79,0,0,0,0,5.90684712818
79,0,1,0,0,13.4789192606
79,0,2,0,0,6.86293377827
79,0,3,0,0,3.18766830704
79,0,4,0,0,8.65214323352
80,0,0,0,0,6.13980461443
80,0,1,0,0,9.85719715814
80,0,2,0,0,8.29296578557
80,0,3,0,0,5.34269493523
80,0,4,0,0,6.49003727253
81,0,0,0,0,8.14428601924
81,0,1,0,0,11.2533060405
81,0,2,0,0,9.27689947092
81,0,3,0,0,4.2184579265
81,0,4,0,0,10.3661303781
82,0,0,0,0,6.32719314222
82,0,1,0,0,10.2436482603
82,0,2,0,0,11.8909471781
82,0,3,0,0,4.80336730414
82,0,4,0,0,8.39490032843
83,0,0,0,0,6.64556794941
83,0,1,0,0,14.2351810195
83,0,2,0,0,8.84252522875
83,0,3,0,0,4.03799332349
83,0,4,0,0,8.92188465342
84,0,0,0,0,7.83815040328
84,0,1,0,0,9.52928477274
84,0,2,0,0,6.74282981903
84,0,3,0,0,4.19647213746
84,0,4,0,0,8.37158246946
85,0,0,0,0,6.67720033073
85,0,1,0,0,12.3377677604
85,0,2,0,0,8.74277247319
85,0,3,0,0,2.15150378835
85,0,4,0,0,7.09858689137
86,0,0,0,0,5.720209007
86,0,1,0,0,11.8553952867
86,0,2,0,0,12.6285143451
86,0,3,0,0,4.93354050896
86,0,4,0,0,3.8357413511
87,0,0,0,0,6.00032401931
87,0,1,0,0,7.95503996371
87,0,2,0,0,9.4676522702
87,0,3,0,0,3.09312577818
87,0,4,0,0,0.896820410965
88,0,0,0,0,8.42736667622
88,0,1,0,0,10.0446579581
88,0,2,0,0,8.0851849366
88,0,3,0,0,7.02965562694
88,0,4,0,0,10.9155647594
89,0,0,0,0,7.49463387206
89,0,1,0,0,6.50518309657
89,0,2,0,0,6.04288421007
89,0,3,0,0,2.24899262456
89,0,4,0,0,10.0721138368
90,0,0,0,0,5.2158655518
90,0,1,0,0,7.4598396874
90,0,2,0,0,10.6792585895
90,0,3,0,0,3.11063330442
90,0,4,0,0,5.71013282119
91,0,0,0,0,8.26195521536
91,0,1,0,0,13.7914218434
91,0,2,0,0,10.8933358571
91,0,3,0,0,2.99356618537
91,0,4,0,0,11.1478213861
92,0,0,0,0,7.09739449258
92,0,1,0,0,13.0598835856
92,0,2,0,0,13.1117055089
92,0,3,0,0,2.95634659353
92,0,4,0,0,12.0505605295
93,0,0,0,0,10.5925970133
93,0,1,0,0,10.1539608424
93,0,2,0,0,4.60258196698
93,0,3,0,0,4.76360183907
93,0,4,0,0,10.6796431338
94,0,0,0,0,7.23043482297
94,0,1,0,0,15.3006898938
94,0,2,0,0,10.3954609051
94,0,3,0,0,4.21821182645
94,0,4,0,0,8.88210349034
95,0,0,0,0,6.93822386886
95,0,1,0,0,11.9926840466
95,0,2,0,0,9.76860010164
95,0,3,0,0,3.64414412089
95,0,4,0,0,7.57129464395
96,0,0,0,0,7.55313019451
96,0,1,0,0,9.77937391409
96,0,2,0,0,10.4135909307
96,0,3,0,0,3.25703284347
96,0,4,0,0,9.45886622701
97,0,0,0,0,7.29902701735
97,0,1,0,0,8.94578475877
97,0,2,0,0,11.5294748177
97,0,3,0,0,4.27600265034
97,0,4,0,0,8.14633957985
98,0,0,0,0,5.96136691967
98,0,1,0,0,6.67784163411
98,0,2,0,0,10.6566889992
98,0,3,0,0,4.76738679798
98,0,4,0,0,7.75309775273
99,0,0,0,0,6.94710614568
99,0,1,0,0,11.2068429436
99,0,2,0,0,11.2703766013
99,0,3,0,0,5.19288931915
99,0,4,0,0,5.37419714866
100,0,0,0,0,6.89370027756
100,0,1,0,0,11.2629878942
100,0,2,0,0,10.9705454018
100,0,3,0,0,6.12489190049
100,0,4,0,0,8.10381591741
1,1,0,1,0,2.09123717018
1,1,4,1,0,0.921789840163
2,1,0,1,0,2.20359048568
2,1,4,1,0,1.57640375294
3,1,0,1,0,2.19623590713
3,1,4,1,0,1.04479550377
4,1,0,1,0,2.06148660446
4,1,4,1,0,1.58632657351
5,1,0,1,0,1.95760586297
5,1,4,1,0,1.90016800828
6,1,0,1,0,2.27484105582
6,1,4,1,0,1.76879741503
7,1,0,1,0,2.22487299345
7,1,4,1,0,1.67374748915
8,1,0,1,0,2.00493195384
8,1,4,1,0,1.59901893095
9,1,0,1,0,2.17585221169
9,1,4,1,0,1.3615888501
10,1,0,1,0,1.98696405449
10,1,4,1,0,0.980342078707
11,1,0,1,0,2.12210697462
11,1,4,1,0,0.512250477398
12,1,0,1,0,2.27185330424
12,1,4,1,0,1.22727500434
13,1,0,1,0,2.03700557058
13,1,4,1,0,1.68327449643
14,1,0,1,0,1.99285331231
14,1,4,1,0,1.37478518628
15,1,0,1,0,2.13456474725
15,1,4,1,0,1.1509502048
16,1,0,1,0,2.1113963384
16,1,4,1,0,1.72772590312
17,1,0,1,0,2.13712120849
17,1,4,1,0,1.30197348364
18,1,0,1,0,2.3253836273
18,1,4,1,0,0.525567999696
19,1,0,1,0,2.10973910006
19,1,4,1,0,1.26073225038
20,1,0,1,0,2.2470847289
20,1,4,1,0,1.91592276481
21,1,0,1,0,2.2616418451
21,1,4,1,0,1.9615029043
22,1,0,1,0,2.26782404067
22,1,4,1,0,1.52452528761
23,1,0,1,0,1.79846706245
23,1,4,1,0,1.95225060045
24,1,0,1,0,2.27849498939
24,1,4,1,0,1.50636800801
25,1,0,1,0,2.11322256861
25,1,4,1,0,1.7747393064
26,1,0,1,0,1.96112241483
26,1,4,1,0,1.43130513189
27,1,0,1,0,1.89965728816
27,1,4,1,0,1.32077547719
28,1,0,1,0,2.08931367838
28,1,4,1,0,1.51098007521
29,1,0,1,0,1.99145944683
29,1,4,1,0,1.45982425046
30,1,0,1,0,2.06451365064
30,1,4,1,0,1.91459831454
31,1,0,1,0,2.26078935313
31,1,4,1,0,1.03655802917
32,1,0,1,0,2.22418379488
32,1,4,1,0,1.17062867803
33,1,0,1,0,2.18377766009
33,1,4,1,0,1.71806750974
34,1,0,1,0,2.07445132697
34,1,4,1,0,1.72753875355
35,1,0,1,0,2.02185013076
35,1,4,1,0,1.43920861938
38,1,0,1,0,2.09026758404
38,1,4,1,0,1.19897253449
39,1,0,1,0,2.25549716113
39,1,4,1,0,0.944301783844
40,1,0,1,0,2.1682729396
40,1,4,1,0,0.585407011214
41,1,0,1,0,2.09336239824
41,1,4,1,0,1.66716098735
42,1,0,1,0,2.24868360439
42,1,4,1,0,1.84711274753
45,1,0,1,0,2.13265618237
45,1,4,1,0,1.13825760525
46,1,0,1,0,2.20717744535
46,1,4,1,0,0.822877448237
47,1,0,1,0,1.9884197784
47,1,4,1,0,0.754214377778
48,1,0,1,0,2.02205337847
48,1,4,1,0,1.15532279521
49,1,0,1,0,1.59929261253
49,1,4,1,0,1.52961156726
50,1,0,1,0,2.03050039122
50,1,4,1,0,1.58724699978
51,0,0,1,0,2.28699289298
51,0,4,1,0,1.59261303985
52,0,0,1,0,2.31932711308
52,0,4,1,0,1.60036203539
53,0,0,1,0,2.10272475429
53,0,4,1,0,1.46840263876
54,0,0,1,0,2.00147749272
54,0,4,1,0,1.24204076389
55,0,0,1,0,2.04470509141
55,0,4,1,0,1.76271451301
56,0,0,1,0,2.37757245451
56,0,4,1,0,1.31807422601
57,0,0,1,0,2.08763257536
57,0,4,1,0,-0.350506913518
58,0,0,1,0,2.26125585335
58,0,4,1,0,1.07885939285
59,0,0,1,0,2.01059588338
59,0,4,1,0,1.10493266354
60,0,0,1,0,2.2809008227
60,0,4,1,0,1.64684579713
61,0,0,1,0,2.1207782888
61,0,4,1,0,1.47980521877
62,0,0,1,0,2.2707048272
62,0,4,1,0,1.80906064106
63,0,0,1,0,2.04627597204
63,0,4,1,0,1.59361610718
64,0,0,1,0,2.29849894521
64,0,4,1,0,1.71396926233
65,0,0,1,0,1.83150110098
65,0,4,1,0,1.76283385433
66,0,0,1,0,2.28723891531
66,0,4,1,0,1.59032716175
67,0,0,1,0,2.11379539027
67,0,4,1,0,0.995188294123
68,0,0,1,0,2.14438795917
68,0,4,1,0,0.81736106452
69,0,0,1,0,2.1884149189
69,0,4,1,0,-1.74594305596
70,0,0,1,0,2.15117591955
70,0,4,1,0,1.77045956072
71,0,0,1,0,1.90937370964
71,0,4,1,0,2.12980362402
72,0,0,1,0,2.02415718101
72,0,4,1,0,2.07251213273
73,0,0,1,0,2.10687684605
73,0,4,1,0,0.999740941882
74,0,0,1,0,1.98035838082
74,0,4,1,0,2.03436343898
75,0,0,1,0,2.32818489682
75,0,4,1,0,1.35032473217
76,0,0,1,0,2.40034993483
76,0,4,1,0,1.15327767936
77,0,0,1,0,2.14870978247
77,0,4,1,0,2.19019158185
78,0,0,1,0,2.20136545024
78,0,4,1,0,1.90274233171
79,0,0,1,0,2.25441578832
79,0,4,1,0,1.85344432222
80,0,0,1,0,2.00985316339
80,0,4,1,0,1.85353922435
81,0,0,1,0,1.85257387188
81,0,4,1,0,1.27753802913
82,0,0,1,0,2.37776213269
82,0,4,1,0,1.34999756197
83,0,0,1,0,2.07055881074
83,0,4,1,0,1.04752489713
84,0,0,1,0,2.00564961401
84,0,4,1,0,1.13141315257
85,0,0,1,0,2.36429712119
85,0,4,1,0,1.54302109248
86,0,0,1,0,2.25024111241
86,0,4,1,0,0.920561547742
87,0,0,1,0,2.10313535061
87,0,4,1,0,-1.23410220324
88,0,0,1,0,1.9763851219
88,0,4,1,0,1.54530816064
89,0,0,1,0,1.87617152683
89,0,4,1,0,1.65271741484
90,0,0,1,0,2.08962333924
90,0,4,1,0,1.67102399337
91,0,0,1,0,2.23349751266
91,0,4,1,0,1.33698420933
92,0,0,1,0,2.23079641802
92,0,4,1,0,2.04741145115
93,0,0,1,0,1.75977324247
93,0,4,1,0,0.577250210018
94,0,0,1,0,2.00948204774
94,0,4,1,0,0.599226519793
95,0,0,1,0,2.1240488154
95,0,4,1,0,1.21474588025
96,0,0,1,0,2.31377343078
96,0,4,1,0,1.11914793993
97,0,0,1,0,2.21034568327
97,0,4,1,0,1.43962820472
98,0,0,1,0,2.07951823216
98,0,4,1,0,0.150000053174
99,0,0,1,0,2.1609893405
99,0,4,1,0,-1.56895981497
100,0,0,1,0,1.88383535598
100,0,4,1,0,0.530580333755
1,1,0,2,0,-6.50622816714
1,1,1,2,0,-2.58426539905
1,1,2,2,0,-1.49743344742
1,1,3,2,0,-1.82597312433
1,1,4,2,0,-2.61257593498
2,1,0,2,0,-5.45089556212
2,1,1,2,0,-1.44632682509
2,1,2,2,0,-2.28332744489
2,1,3,2,0,-1.68891176025
2,1,4,2,0,-4.26772995321
3,1,0,2,0,-5.51545921542
3,1,1,2,0,-2.01726983771
3,1,2,2,0,-1.63717919635
3,1,3,2,0,-2.16495557658
3,1,4,2,0,-3.81132559301
4,1,0,2,0,-5.51438256247
4,1,1,2,0,-2.35210981663
4,1,2,2,0,-1.90634891627
4,1,3,2,0,-2.05520313001
4,1,4,2,0,-3.56272505954
5,1,0,2,0,-4.97550331221
5,1,1,2,0,-3.57335280853
5,1,2,2,0,-0.377594857603
5,1,3,2,0,-2.36364505928
5,1,4,2,0,-4.80843117142
6,1,0,2,0,-6.03871119379
6,1,1,2,0,-2.52822317173
6,1,2,2,0,-3.08681811427
6,1,3,2,0,-2.01696402462
6,1,4,2,0,-3.83830522013
7,1,0,2,0,-7.10466593849
7,1,1,2,0,-4.32077259409
7,1,2,2,0,-3.0141590952
7,1,3,2,0,-2.5603309509
7,1,4,2,0,-3.69295485003
8,1,0,2,0,-6.17139423541
8,1,1,2,0,-3.34872988591
8,1,2,2,0,-3.01179382403
8,1,3,2,0,-2.62887556538
8,1,4,2,0,-4.21600899922
9,1,0,2,0,-6.64995307529
9,1,1,2,0,-4.46428532544
9,1,2,2,0,-2.44940156258
9,1,3,2,0,-1.96466581274
9,1,4,2,0,-4.00388524161
10,1,0,2,0,-6.10845875825
10,1,1,2,0,-2.38618320039
10,1,2,2,0,-2.97610381829
10,1,3,2,0,-3.73020737086
10,1,4,2,0,-3.76351151398
11,1,0,2,0,-5.82627896642
11,1,1,2,0,-1.17580619961
11,1,2,2,0,-2.26961179196
11,1,3,2,0,-2.21817213651
11,1,4,2,0,-1.77588854453
12,1,0,2,0,-5.49103820056
12,1,1,2,0,-1.53425692846
12,1,2,2,0,-0.953295171989
12,1,3,2,0,-1.85626293771
12,1,4,2,0,-2.00236414337
13,1,0,2,0,-6.39651669918
13,1,1,2,0,-4.3869517676
13,1,2,2,0,0.0846391383396
13,1,3,2,0,-2.90027354603
13,1,4,2,0,-4.15268786784
14,1,0,2,0,-6.56829309867
14,1,1,2,0,-3.29795092571
14,1,2,2,0,-3.07520772204
14,1,3,2,0,-1.35054685815
14,1,4,2,0,-3.90237030488
15,1,0,2,0,-5.07800113282
15,1,1,2,0,-0.346352924139
15,1,2,2,0,-2.22174559449
15,1,3,2,0,-1.15654688343
15,1,4,2,0,-4.01997006641
16,1,0,2,0,-5.96436809519
16,1,1,2,0,-3.64964405623
16,1,2,2,0,-3.04813667421
16,1,3,2,0,-2.37471528336
16,1,4,2,0,-3.050088112
17,1,0,2,0,-5.84651431648
17,1,1,2,0,-2.36428959175
17,1,2,2,0,-1.21283579012
17,1,3,2,0,-3.1711101147
17,1,4,2,0,-2.5694388494
18,1,0,2,0,-5.9137262435
18,1,1,2,0,-2.40847158219
18,1,2,2,0,-2.37024612109
18,1,3,2,0,-0.0249420283375
18,1,4,2,0,-2.95502551989
19,1,0,2,0,-5.66125042602
19,1,1,2,0,-2.35299698503
19,1,2,2,0,-1.79910395794
19,1,3,2,0,-2.1917775709
19,1,4,2,0,-3.5232251823
20,1,0,2,0,-6.27872154024
20,1,1,2,0,-3.56279470988
20,1,2,2,0,-2.14743629978
20,1,3,2,0,-1.25624725784
20,1,4,2,0,-3.77081033831
21,1,0,2,0,-5.96305763247
21,1,1,2,0,-3.44691153754
21,1,2,2,0,0.0392973662366
21,1,3,2,0,-2.71235203149
21,1,4,2,0,-5.26407928824
22,1,0,2,0,-4.3490428305
22,1,1,2,0,0.813262498954
22,1,2,2,0,0.778233370205
22,1,3,2,0,-1.98125497872
22,1,4,2,0,-4.90312228179
23,1,0,2,0,-5.7818753628
23,1,1,2,0,-2.4203903695
23,1,2,2,0,-1.69833705382
23,1,3,2,0,-3.18265811869
23,1,4,2,0,-5.47826386021
24,1,0,2,0,-7.41048627471
24,1,1,2,0,-3.11753713449
24,1,2,2,0,-2.25247052234
24,1,3,2,0,-2.68246865084
24,1,4,2,0,-3.03438144579
25,1,0,2,0,-6.25451266407
25,1,1,2,0,-3.97676199605
25,1,2,2,0,-2.21012900855
25,1,3,2,0,-3.25893934914
25,1,4,2,0,-3.7417503775
26,1,0,2,0,-5.80688344976
26,1,1,2,0,-3.35799566319
26,1,2,2,0,-3.53891921408
26,1,3,2,0,-2.32669185282
26,1,4,2,0,-3.78039925255
27,1,0,2,0,-5.00098874243
27,1,1,2,0,-2.582507359
27,1,2,2,0,-1.03728777129
27,1,3,2,0,-1.14840251658
27,1,4,2,0,-3.98065936501
28,1,0,2,0,-5.04462629765
28,1,1,2,0,-2.12769269857
28,1,2,2,0,-2.45413494274
28,1,3,2,0,-3.4080741648
28,1,4,2,0,-4.10063246903
29,1,0,2,0,-5.27659045913
29,1,1,2,0,-1.71522343115
29,1,2,2,0,-4.30382392958
29,1,3,2,0,-2.30069331645
29,1,4,2,0,-4.53403042935
30,1,0,2,0,-5.25745757123
30,1,1,2,0,-2.34002163507
30,1,2,2,0,-0.84600694302
30,1,3,2,0,-2.35143180557
30,1,4,2,0,-4.85687612434
31,1,0,2,0,-5.92372993457
31,1,1,2,0,-0.75448204455
31,1,2,2,0,-3.03761867305
31,1,3,2,0,-1.95326515744
31,1,4,2,0,-6.13508102906
32,1,0,2,0,-6.48967371868
32,1,1,2,0,-2.50213653301
32,1,2,2,0,-4.14440657958
32,1,3,2,0,-1.79061804234
32,1,4,2,0,-1.34471754155
33,1,0,2,0,-6.60482347101
33,1,1,2,0,-3.2283284878
33,1,2,2,0,-3.13975726879
33,1,3,2,0,-2.92193520638
33,1,4,2,0,-4.40496099576
34,1,0,2,0,-6.89385431923
34,1,1,2,0,-3.90137320162
34,1,2,2,0,-2.96967510421
34,1,3,2,0,-2.326841326
34,1,4,2,0,-3.69340394716
35,1,0,2,0,-5.93426570119
35,1,1,2,0,-2.60822777515
35,1,2,2,0,-2.44144803755
35,1,3,2,0,-1.93693439589
35,1,4,2,0,-4.54805830878
38,1,0,2,0,-5.54112522657
38,1,1,2,0,-1.19992149604
38,1,2,2,0,-3.18236694859
38,1,3,2,0,-0.609758008983
38,1,4,2,0,-2.70767853233
39,1,0,2,0,-6.09523000872
39,1,1,2,0,-3.77672936113
39,1,2,2,0,-2.24675163441
39,1,3,2,0,-0.758778129371
39,1,4,2,0,-2.89992781927
40,1,0,2,0,-6.34324792769
40,1,1,2,0,-3.60840336552
40,1,2,2,0,-3.09262144214
40,1,3,2,0,-2.09437451651
40,1,4,2,0,-4.15845515113
41,1,0,2,0,-6.75735831122
41,1,1,2,0,-3.31810579757
41,1,2,2,0,-4.38468806629
41,1,3,2,0,-2.97673421582
41,1,4,2,0,-4.38431774231
42,1,0,2,0,-6.1151028263
42,1,1,2,0,-3.23473230462
42,1,2,2,0,-3.347474786
42,1,3,2,0,-1.45177435575
42,1,4,2,0,-4.26945420268
45,1,0,2,0,-6.20387639988
45,1,1,2,0,-2.90855976211
45,1,2,2,0,-2.97333030394
45,1,3,2,0,-2.71570486768
45,1,4,2,0,-2.84701740278
46,1,0,2,0,-6.00500218958
46,1,1,2,0,-2.44488541859
46,1,2,2,0,-3.5203096809
46,1,3,2,0,-1.9649071784
46,1,4,2,0,-3.23107660807
47,1,0,2,0,-5.28557227407
47,1,1,2,0,-2.10980445795
47,1,2,2,0,-2.62030162692
47,1,3,2,0,-1.57950755553
47,1,4,2,0,-2.18165119719
48,1,0,2,0,-5.87864392969
48,1,1,2,0,-1.97269942042
48,1,2,2,0,-3.1160766577
48,1,3,2,0,-3.10821657289
48,1,4,2,0,-1.62210156876
49,1,0,2,0,-5.72540229008
49,1,1,2,0,-3.31644616137
49,1,2,2,0,-1.94505560591
49,1,3,2,0,-2.55230952929
49,1,4,2,0,-3.67934412645
50,1,0,2,0,-5.6978212051
50,1,1,2,0,-1.1489389435
50,1,2,2,0,-2.49476774011
50,1,3,2,0,-1.7510156346
50,1,4,2,0,-5.03448163485
51,0,0,2,0,-6.53618180399
51,0,1,2,0,-7.531229745
51,0,2,2,0,-3.20470055113
51,0,3,2,0,-2.55794785057
51,0,4,2,0,-4.87732424157
52,0,0,2,0,-5.75077929669
52,0,1,2,0,-0.0587569559422
52,0,2,2,0,-3.05536354154
52,0,3,2,0,-2.91805325849
52,0,4,2,0,-4.51581472877
53,0,0,2,0,-5.52106058991
53,0,1,2,0,-2.12435089564
53,0,2,2,0,-1.69052313528
53,0,3,2,0,-2.64914366776
53,0,4,2,0,-4.41532949629
54,0,0,2,0,-5.14217977154
54,0,1,2,0,-2.13476459216
54,0,2,2,0,-2.12695860974
54,0,3,2,0,-2.8827656327
54,0,4,2,0,-3.47045658456
55,0,0,2,0,-6.20240547452
55,0,1,2,0,-3.61654921595
55,0,2,2,0,-1.55478814212
55,0,3,2,0,-3.92883285792
55,0,4,2,0,-5.26597157995
56,0,0,2,0,-6.22376939758
56,0,1,2,0,-4.63251141702
56,0,2,2,0,-2.68099165322
56,0,3,2,0,-2.85424780133
56,0,4,2,0,-4.2253112825
57,0,0,2,0,-6.58439138727
57,0,1,2,0,-3.74507546326
57,0,2,2,0,-4.6458945167
57,0,3,2,0,-3.45762016469
57,0,4,2,0,-4.7117575163
58,0,0,2,0,-6.1416036417
58,0,1,2,0,-3.59109483628
58,0,2,2,0,-2.83490737632
58,0,3,2,0,-3.75561753637
58,0,4,2,0,-2.97418163611
59,0,0,2,0,-6.53758835158
59,0,1,2,0,-2.74948799924
59,0,2,2,0,-4.93046247158
59,0,3,2,0,-3.99045820377
59,0,4,2,0,-3.42878775
60,0,0,2,0,-7.41496459227
60,0,1,2,0,-4.11295299059
60,0,2,2,0,-6.16109355508
60,0,3,2,0,-3.30405337703
60,0,4,2,0,-3.08340534339
61,0,0,2,0,-6.68856909851
61,0,1,2,0,-5.65799541062
61,0,2,2,0,-1.41429480245
61,0,3,2,0,-2.4502095645
61,0,4,2,0,-4.23951319109
62,0,0,2,0,-5.64727855699
62,0,1,2,0,-3.69204724867
62,0,2,2,0,-1.81369346522
62,0,3,2,0,-3.64450575639
62,0,4,2,0,-5.47037844717
63,0,0,2,0,-6.778775124
63,0,1,2,0,-1.90967533582
63,0,2,2,0,-5.00399069526
63,0,3,2,0,-3.30695411653
63,0,4,2,0,-3.76810872857
64,0,0,2,0,-7.20121934159
64,0,1,2,0,-4.87796944053
64,0,2,2,0,-6.38262996869
64,0,3,2,0,-2.97727758275
64,0,4,2,0,-4.50865023742
65,0,0,2,0,-5.91430002358
65,0,1,2,0,-2.3817867151
65,0,2,2,0,-4.28884356808
65,0,3,2,0,-3.69457009624
65,0,4,2,0,-5.38472464919
66,0,0,2,0,-7.0674749552
66,0,1,2,0,-2.26303397817
66,0,2,2,0,-5.55118201346
66,0,3,2,0,-0.845229246894
66,0,4,2,0,-3.64630826591
67,0,0,2,0,-6.00005839677
67,0,1,2,0,-3.7612927935
67,0,2,2,0,-3.76711984054
67,0,3,2,0,-3.96282624981
67,0,4,2,0,-3.36798905133
68,0,0,2,0,-5.23641162791
68,0,1,2,0,4.01430449998
68,0,2,2,0,-3.24228921756
68,0,3,2,0,-4.49526133531
68,0,4,2,0,-5.41535213059
69,0,0,2,0,-6.70494410164
69,0,1,2,0,-3.77419039154
69,0,2,2,0,-2.69742054005
69,0,3,2,0,-3.77365212225
69,0,4,2,0,-3.51631726985
70,0,0,2,0,-6.75146568888
70,0,1,2,0,-4.22444757942
70,0,2,2,0,-4.00583136344
70,0,3,2,0,-4.45166485515
70,0,4,2,0,-4.37916145255
71,0,0,2,0,-6.64793842937
71,0,1,2,0,-3.87743379358
71,0,2,2,0,-2.50495629152
71,0,3,2,0,-4.61946709595
71,0,4,2,0,-4.28828994004
72,0,0,2,0,-5.92601544084
72,0,1,2,0,-5.08207476885
72,0,2,2,0,-3.45805878674
72,0,3,2,0,-4.3588843979
72,0,4,2,0,-4.91790778928
73,0,0,2,0,-6.76325919518
73,0,1,2,0,-1.85912354637
73,0,2,2,0,-4.8798337955
73,0,3,2,0,-4.11920082858
73,0,4,2,0,-4.08971726076
74,0,0,2,0,-5.54706368
74,0,1,2,0,-1.94311938122
74,0,2,2,0,-2.65349448375
74,0,3,2,0,-3.88998979767
74,0,4,2,0,-4.62288778825
75,0,0,2,0,-7.14350515247
75,0,1,2,0,-6.32586005429
75,0,2,2,0,-3.36713804019
75,0,3,2,0,-4.05426430231
75,0,4,2,0,-5.36035477025
76,0,0,2,0,-6.67447047373
76,0,1,2,0,-6.34280823758
76,0,2,2,0,-6.2084496544
76,0,3,2,0,-4.40340981884
76,0,4,2,0,-5.23559923863
77,0,0,2,0,-5.97339173374
77,0,1,2,0,-3.64577922115
77,0,2,2,0,-3.3951561375
77,0,3,2,0,-4.00524621262
77,0,4,2,0,-5.69482644925
78,0,0,2,0,-5.81389018614
78,0,1,2,0,-2.44560377554
78,0,2,2,0,-2.7603648451
78,0,3,2,0,-3.68797545318
78,0,4,2,0,-4.90356893545
79,0,0,2,0,-6.14346607542
79,0,1,2,0,-4.01371742257
79,0,2,2,0,-4.4578640748
79,0,3,2,0,-4.18113634756
79,0,4,2,0,-5.18977019448
80,0,0,2,0,-6.57145692947
80,0,1,2,0,-2.40747468905
80,0,2,2,0,-3.73045126679
80,0,3,2,0,-4.64074957512
80,0,4,2,0,-4.82284313875
81,0,0,2,0,-6.3801804268
81,0,1,2,0,-4.06320369847
81,0,2,2,0,-4.24348046139
81,0,3,2,0,-4.82356100094
81,0,4,2,0,-4.48393243319
82,0,0,2,0,-4.29545499593
82,0,1,2,0,-0.280084694713
82,0,2,2,0,-2.69067701628
82,0,3,2,0,-4.79187927002
82,0,4,2,0,-4.48874190634
83,0,0,2,0,-5.68306652544
83,0,1,2,0,-3.34659916605
83,0,2,2,0,-1.83722023443
83,0,3,2,0,-2.92433726893
83,0,4,2,0,-2.78695834635
84,0,0,2,0,-5.71738798218
84,0,1,2,0,-4.21680323186
84,0,2,2,0,-1.73244982466
84,0,3,2,0,-2.86473829096
84,0,4,2,0,-3.41241663092
85,0,0,2,0,-4.7475705747
85,0,1,2,0,-4.80521054019
85,0,2,2,0,-2.58525254473
85,0,3,2,0,-2.79871202919
85,0,4,2,0,-5.50811686128
86,0,0,2,0,-5.67224908597
86,0,1,2,0,-3.66621126416
86,0,2,2,0,-1.15548713042
86,0,3,2,0,-4.05935475313
86,0,4,2,0,-4.27441446194
87,0,0,2,0,-6.29848250129
87,0,1,2,0,-3.59360740602
87,0,2,2,0,-3.77996997474
87,0,3,2,0,-4.93906535026
87,0,4,2,0,-5.22181945204
88,0,0,2,0,-5.86486483466
88,0,1,2,0,-3.00148118187
88,0,2,2,0,-4.79297617897
88,0,3,2,0,-5.26074794928
